LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Lachnospiraceae bacterium V9D3004	1410632	3	138	5	67	2.0597	0.0000
species	Chryseobacterium sp. FF12	1608584	3	111	1	74	1.5000	0.0000
species	Atopobium sp. BS2	936550	3	179	0	103	1.7379	0.0000
species	Mycoplasma ovipneumoniae	29562	3	116	2	81	1.4321	0.0000
species	Actinomyces sp. oral taxon 181	712121	3	110	0	107	1.0280	0.0000
species	Chryseobacterium sp. OV259	1500286	3	106	1	71	1.4930	0.0000
species	Mycobacterium chubuense	1800	3	124	1	91	1.3626	0.0000
species	Corynebacterium aurimucosum	169292	3	120	2	117	1.0256	0.0000
species	Helcococcus kunzii	40091	3	124	1	90	1.3778	0.0000
species	Olsenella uli	133926	3	233	2	230	1.0130	0.0000
species	Bacteroides finegoldii	338188	3	161	3	158	1.0190	0.0000
species	Prolixibacter bellariivorans	314319	3	94	0	60	1.5667	0.0000
species	Bacteroides coprophilus	387090	3	97	0	94	1.0319	0.0000
species	Facklamia sourekii	87650	3	124	0	79	1.5696	0.0000
species	Brevibacterium senegalense	1033736	3	259	20	128	2.0234	0.0000
species	Bacteroides caccae	47678	3	119	2	116	1.0259	0.0000
species	Hungatella hathewayi	154046	3	107	2	104	1.0288	0.0000
species	Tyzzerella nexilis	29361	3	100	0	63	1.5873	0.0000
species	Clostridiales bacterium NK3B98	877414	3	112	1	78	1.4359	0.0000
species	Anaeroglobus geminatus	156456	3	138	4	135	1.0222	0.0000
species	Dyadobacter tibetensis	1211851	3	95	0	61	1.5574	0.0000
species	Rhodopirellula sallentina	1263869	3	100	0	63	1.5873	0.0000
species	Bacteroides paurosaccharolyticus	732242	3	111	2	69	1.6087	0.0000
species	Streptococcus porci	502567	3	119	2	85	1.4000	0.0000
species	Sulfurovum sp. NBC37-1	387093	3	141	6	85	1.6588	0.0000
species	Helcobacillus massiliensis	521392	3	158	6	112	1.4107	0.0000
species	Prevotella sp. BV3P1	1111130	3	147	2	98	1.5000	0.0000
species	Corynebacterium xerosis	1725	3	96	0	62	1.5484	0.0000
species	Bacillus cellulosilyticus	1413	3	102	0	64	1.5938	0.0000
species	Saprospira grandis	1008	3	100	1	68	1.4706	0.0000
species	Chryseobacterium gregarium	456299	3	105	1	102	1.0294	0.0000
species	Blautia wexlerae	418240	3	171	2	62	2.7581	0.0000
species	Selenomonas sp. AE3005	1485543	3	92	0	89	1.0337	0.0000
species	Streptococcus dentasini	1080072	3	97	1	94	1.0319	0.0000
species	Acidovorax caeni	343013	3	147	2	115	1.2783	0.0000
species	Gallibacterium genomosp. 1	155515	3	192	2	166	1.1566	0.0000
species	Salmonella enterica	28901	3	190	2	139	1.3669	0.0000
species	Ruminococcus albus	1264	3	97	0	62	1.5645	0.0000
species	Amantichitinum ursilacus	857265	3	94	0	61	1.5410	0.0000
species	Pseudomonas fuscovaginae	50340	3	92	0	89	1.0337	0.0000
species	Acidovorax temperans	80878	3	208	9	205	1.0146	0.0000
species	Wolinella succinogenes	844	3	96	0	61	1.5738	0.0000
